"id";"text";"created_at";"author_id";"author_name";"like_count";"retweet_count";"quote_count";"reply_count";"reference_type";"referenced_tweet_id";"referenced_tweet_author_id"
"1499105721086062598";"RT @jairbolsonaro: https://t.co/52gOvwNRGU";"2022-03-02T19:33:50.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1499090131327893512";"128372940"
"1499093745060429829";"RT:@jairbolsonaro:@govbr @bndes @MInfraestrutura O que era usado por governos anteriores para patrocinar ditaduras e obras suspeitas com seu dinheiro, hoje os recursos são usados para o desenvolvimento e benefícios com retorno para o Brasil. Esqueçam os charutos cubanos!";"2022-03-02T18:46:15.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1499093728211918853";"RT:@jairbolsonaro:@mdregional_br 🇧🇷";"2022-03-02T18:46:11.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1499090440263512065";"RT @jairbolsonaro: https://t.co/IfNbFHsOcG";"2022-03-02T18:33:07.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1499088963730030594";"128372940"
"1499090437205897219";"RT @jairbolsonaro: https://t.co/HwTh1oWcjh";"2022-03-02T18:33:06.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1499088837091467268";"128372940"
"1499083643398066176";"RT @jairbolsonaro 'levels of stupidity never possible'? Hold my beer https://t.co/CJyouoyDOg";"2022-03-02T18:06:06.000Z";"40333800";"Miguel O'Hara";"0";"0";"0";"0";"quoted";"1498811089676558337";"3295347892"
"1499073721277030401";"RT @RaUL_AMDERLAINE: RT @jairbolsonaro https://t.co/fXLrkpokos";"2022-03-02T17:26:41.000Z";"1051280249420431360";"Belial de motoquinha - imprimindo seu pacto em 3D";"0";"5";"0";"0";"retweeted";"1498833627660132357";"52806800"
"1499033360198512643";"RT:@jairbolsonaro:@DefesaGovBr @marmilbr @exercitooficial @fab_oficial 🇧🇷";"2022-03-02T14:46:18.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1499033354452312070";"RT:@jairbolsonaro:@tvbrasilgov 🇧🇷";"2022-03-02T14:46:17.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1499030093204799497";"RT @jairbolsonaro: https://t.co/1NixpuSdKq";"2022-03-02T14:33:19.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1499027600718671878";"128372940"
"1499030091225079811";"RT @jairbolsonaro: https://t.co/haGJjPMVlD";"2022-03-02T14:33:19.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1499026643830165511";"128372940"
"1498972922882531333";"RT:@jairbolsonaro:- Com a guerra Rússia/Ucrânia, hoje corremos o risco da falta do potássio ou aumento do seu preço. Nossa segurança alimentar e agronegócio (Economia) exigem de nós, Executivo e Legislativo, medidas que nos permitam a não dependência externa de algo que temo…";"2022-03-02T10:46:09.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498972916003790849";"RT:@jairbolsonaro:- Nosso Projeto de Lei n° 191 de 2020, 'permite a exploração de recursos minerais, hídricos e orgânicos em terras indígenas'. Uma vez aprovado, resolve-se um desses problemas.";"2022-03-02T10:46:07.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498972908533784577";"RT:@jairbolsonaro:-O POTÁSSIO e a nossa segurança alimentar.

-Em 2016, como deputado, discursei sobre nossa dependência do potássio da Rússia. Citei 3 problemas: ambiental, indígena e a quem pertencia o direito exploratório na foz do Rio Madeira (existe… https://t.co/lFWgOmmtpA";"2022-03-02T10:46:05.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498969784838414337";"RT @jairbolsonaro: https://t.co/Zli9Zt6OLQ";"2022-03-02T10:33:40.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498963880214683648";"128372940"
"1498969782590267395";"RT @jairbolsonaro: https://t.co/zsYyXRCAzz";"2022-03-02T10:33:40.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498963839408386052";"128372940"
"1498969780212097026";"RT @jairbolsonaro: https://t.co/TaxjavbebP";"2022-03-02T10:33:39.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498963795309469696";"128372940"
"1498957938672771075";"RT:@jairbolsonaro:- Recursos federais vêm sendo liberados, via crédito extraordinário, aos municípios desde novembro de 2021, à medida que as demandas são apresentadas pelos gestores locais.

- Mais informações nas redes sociais: @mdregional_br @DefesaGovBr @Caixa @MinCidada…";"2022-03-02T09:46:36.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498957931269828611";"RT:@jairbolsonaro:- @govbr já garantiu R$ 2,15 BILHÕES para apoio a cidades atingidas por desastres naturais como RJ, MG e BA.

-Valor foi alcançado com publicação da Medida Provisória nº 1.102/22, que liberou mais R$ 479,8 milhões para ações de proteção e defesa civil aos l…";"2022-03-02T09:46:34.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498954594856144896";"RT @jairbolsonaro: https://t.co/2vRoDNTxHb";"2022-03-02T09:33:19.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498953797195948035";"128372940"
"1498954593337753603";"RT @jairbolsonaro: https://t.co/4BQjC53gc7";"2022-03-02T09:33:18.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498953246911647748";"128372940"
"1498848158692040707";"RT @jairbolsonaro Dia triste. 🥺 https://t.co/vXxVGzI1Xt https://t.co/DxFZR62Ulx";"2022-03-02T02:30:22.000Z";"869901040581304320";"pati";"0";"0";"0";"0";"quoted";"1498847665966223364";"20237983"
"1498834374036692992";"RT @RaUL_AMDERLAINE: RT @jairbolsonaro https://t.co/h54wzPYQJc https://t.co/fXLrkpokos";"2022-03-02T01:35:36.000Z";"69199751";"ⓟCristiano Lanza";"0";"5";"0";"0";"retweeted";"1498833627660132357";"52806800"
"1498834128896245767";"RT @RaUL_AMDERLAINE: RT @jairbolsonaro https://t.co/fXLrkpokos";"2022-03-02T01:34:37.000Z";"30619424";"Noel Oliveira";"0";"5";"0";"0";"retweeted";"1498833627660132357";"52806800"
"1498833763341684736";"RT @RaUL_AMDERLAINE: RT @jairbolsonaro https://t.co/fXLrkpokos";"2022-03-02T01:33:10.000Z";"176203564";"Campanha de Vacilação";"0";"5";"0";"0";"retweeted";"1498833627660132357";"52806800"
"1498833627660132357";"RT @jairbolsonaro https://t.co/fXLrkpokos https://t.co/h54wzPYQJc";"2022-03-02T01:32:38.000Z";"52806800";"R. A. LAINE";"28";"5";"0";"2";"quoted";"1498832379414204416";"210154018"
"1498752487645458440";"RT @jairbolsonaro За матушку Россию, товарищ Путин!!!";"2022-03-01T20:10:13.000Z";"980611662637092865";"Ghost of Osasco";"0";"0";"0";"0";"";"0";"0"
"1498746515287941125";"RT @jairbolsonaro É ISSO AÍ, TALKEY?! https://t.co/hWLHNgRxxw";"2022-03-01T19:46:29.000Z";"1266110191474479104";"Elmo";"0";"0";"0";"0";"quoted";"1498371556422172674";"152125149"
"1498731367693225993";"RT:@jairbolsonaro:@tarcisiogdf 🤝, Ministro!";"2022-03-01T18:46:17.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498728234279710720";"RT @jairbolsonaro: https://t.co/CD2UfXlLD4";"2022-03-01T18:33:50.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498720320357863426";"128372940"
"1498716327464296450";"RT:@jairbolsonaro:- Atualizações realizadas em nosso Telegram. Inscreva-se: https://t.co/pFuWUEvjfd https://t.co/0I3BupRKln";"2022-03-01T17:46:31.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498713056452526084";"RT @jairbolsonaro: https://t.co/Cvz9RYQShe";"2022-03-01T17:33:32.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498701215022170112";"128372940"
"1498713051897466883";"RT @jairbolsonaro: https://t.co/9wEo0gd8uW";"2022-03-01T17:33:30.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498700876214636548";"128372940"
"1498701292180492291";"RT:@jairbolsonaro:- SP (01/03/2022) https://t.co/DHNljSJ3SX";"2022-03-01T16:46:47.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498671027257319435";"RT:@jairbolsonaro:@rogeriosmarinho 🇧🇷, Ministro!";"2022-03-01T14:46:31.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498667809324343297";"RT @jairbolsonaro: https://t.co/5S0pnBNmjo";"2022-03-01T14:33:44.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498658621902704647";"128372940"
"1498664974515855375";"RT @jairbolsonaro FODEU https://t.co/e0DDj6fKaH";"2022-03-01T14:22:28.000Z";"77845189";"Pasteleiro em TI";"1";"0";"0";"0";"quoted";"1498660238123278340";"380648579"
"1498655879939465219";"RT:@jairbolsonaro:- SP: obra de canalização e urbanização em Osasco alcançará mais de 70 mil pessoas que sofrem com enchentes.

- Andamento das obras de urbanização do Jardim Rochdale. Entre as intervenções, estão as obras de infraestrutura, recuperação … https://t.co/dPTkhta3dI";"2022-03-01T13:46:20.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498652807100088328";"RT @jairbolsonaro: https://t.co/jss2PBok9v";"2022-03-01T13:34:07.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498650765040181252";"128372940"
"1498607342019129344";"RT @jairbolsonaro: https://t.co/taSCpDQVMU";"2022-03-01T10:33:27.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498594577187540995";"128372940"
"1498607337732558859";"RT @jairbolsonaro: https://t.co/jXoKFm2Wg5";"2022-03-01T10:33:26.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498594457717026816";"128372940"
"1498607333831815174";"RT @jairbolsonaro: https://t.co/tswtC6mARm";"2022-03-01T10:33:25.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498594392650747905";"128372940"
"1498595572298797056";"RT:@jairbolsonaro:- Existem cursos em áreas como computação em nuvem, big data, inteligência analítica, mídias sociais, cybersegurança, internet das coisas, comunicações avançadas, fotônica, manufatura avançada, design de circuitos integrados, robótica e inteligência artific…";"2022-03-01T09:46:41.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498595565382295554";"RT:@jairbolsonaro:- Ao todo são 70 mil vagas de capacitação para a Transformação Digital aplicadas ao ensino básico, médio, técnico e superior, e em pós-graduação, residência tecnológica e qualificação profissional. As inscrições são pelo link https://t.co/r3HJhqBFBF.";"2022-03-01T09:46:40.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498595558692433924";"RT:@jairbolsonaro:- Capacitar em larga escala pesquisadores e estudantes em tecnologias emergentes é a meta do programa @mcti Futuro, parceria do @govbr com instituições privadas, sob gestão da Softex. O programa está com inscrições abertas para diversos… https://t.co/yNJWlhL40W";"2022-03-01T09:46:38.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498429725399789568";"RT:@jairbolsonaro:@rogeriosmarinho 🤝, Ministro!";"2022-02-28T22:47:40.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498426099365208072";"RT @jairbolsonaro: https://t.co/uiid2Rp1F2";"2022-02-28T22:33:16.000Z";"723205020397776897";"Evolucionário";"1";"0";"0";"0";"quoted";"1498424466740817923";"128372940"
"1498426094537609219";"RT @jairbolsonaro: https://t.co/Blg5gpkDL1";"2022-02-28T22:33:15.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498411432815251466";"128372940"
"1498414314255966216";"RT:@jairbolsonaro:- Entrevista ao Programa “Os Pingos nos is”. https://t.co/K0o8P9aDrv";"2022-02-28T21:46:26.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498404534749741057";"RT @jairbolsonaro nós somos passivos nessa guerra talkey. Conversei 2 horas com o Putin ontem, pq eu gosto de esportes, sei que ele gosta de moto https://t.co/qfBZ2H8gGt";"2022-02-28T21:07:34.000Z";"40333800";"Miguel O'Hara";"0";"0";"0";"0";"quoted";"1498379461653368834";"3331429624"
"1498384882078257153";"RT @Tatatrt: RT @jairbolsonaro Camarada China";"2022-02-28T19:49:29.000Z";"1377378089852923907";"marta_rcf";"0";"2";"0";"0";"retweeted";"1498383628967059468";"65816460"
"1498383745224740871";"RT @Tatatrt: RT @jairbolsonaro Camarada China";"2022-02-28T19:44:58.000Z";"32201404";"Mariana Marçal Dias";"0";"2";"0";"0";"retweeted";"1498383628967059468";"65816460"
"1498383628967059468";"RT @jairbolsonaro Camarada China https://t.co/3Zkd8l0uDX";"2022-02-28T19:44:30.000Z";"65816460";"CafetinaDeKiev 💙💛";"0";"2";"0";"0";"quoted";"1498379461653368834";"3331429624"
"1498323673769467905";"RT:@jairbolsonaro:- Foram empregados, até o momento, 1.100 militares da @marmilbr , @exercitooficial e da @fab_oficial . 

. Saiba mais detalhes que você não verá na imprensa: https://t.co/bgGXJFF2Fn

. Balanço dos dias de atuação das FFAA no local. https://t.co/U2mNfqF7HG

.C…";"2022-02-28T15:46:15.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498323663178842118";"RT:@jairbolsonaro:- Em 8 dias de ações conjuntas com os demais órgãos federais e locais, as Forças Armadas, sob coordenação do @DefesaGovBr , realizaram cerca de mil atendimentos médicos em hospital de campanha, desobstruíram 30 vias públicas da região e transportaram 188 to…";"2022-02-28T15:46:13.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498323651686547457";"RT:@jairbolsonaro:- Forças Armadas prosseguem atuação em Petrópolis (RJ).

- @marmilbr , @exercitooficial e @fab_oficial estão sendo empregadas, desde o primeiro momento da tragédia, devido à prontidão e à capacidade logística que possuem! Saiba mais no … https://t.co/DsGuCU0UgY";"2022-02-28T15:46:10.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498320575109947398";"RT @jairbolsonaro: https://t.co/ygJeMVQPyI";"2022-02-28T15:33:57.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498318040823390221";"128372940"
"1498320573084192772";"RT @jairbolsonaro: https://t.co/koJ646LbMC";"2022-02-28T15:33:56.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498316495100723206";"128372940"
"1498320569925836805";"RT @jairbolsonaro: https://t.co/sSUkzIjisW";"2022-02-28T15:33:55.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498316372245467140";"128372940"
"1498308715048488962";"RT:@jairbolsonaro:@onyxlorenzoni 🇧🇷!";"2022-02-28T14:46:49.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1498305476613844996";"RT @jairbolsonaro não podemos deixar a Rússia virar uma Venezuela talkey
/////
Querem apostar que até o final da semana o traste fala alguma barbaridade assim? https://t.co/mjVc3odocp";"2022-02-28T14:33:57.000Z";"40333800";"Miguel O'Hara";"1";"0";"0";"0";"quoted";"1498305148069765123";"1217410699565158400"
"1498305423484592131";"RT @jairbolsonaro: https://t.co/9wmBbLHTKw";"2022-02-28T14:33:44.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1498303103547977732";"128372940"
